date;T1;T2;T3;T4;T5;T6;T7;T8;T9
2016-02-12 14:30:00;20.89;19.5;22.26;19.29;18.39;5.93333333333333;20.0888888888889;23.1983333333333;18.79
2016-02-12 14:40:00;21;19.5;22.5333333333333;19.29;18.39;6;20.1388888888889;23.3066666666667;18.79
2016-02-12 14:50:00;21;19.5666666666667;22.6666666666667;19.39;18.39;6.12333333333333;20.245;23.3788888888889;18.79
2016-02-12 15:00:00;21.0333333333333;19.5666666666667;22.7;19.39;18.39;6.19;20.285;23.39;18.79
2016-02-12 15:10:00;21.1;19.6;22.5666666666667;19.39;18.39;6.14;20.275;23.3961111111111;18.79
2016-02-12 15:20:00;21.1333333333333;19.6;22.3566666666667;19.39;18.39;6.09;20.3066666666667;23.4877777777778;18.79
2016-02-12 15:30:00;21.2;19.6333333333333;22.29;19.39;18.39;6.09;20.4616666666667;23.6;18.8566666666667
2016-02-12 15:40:00;21.23;19.7;22.2;19.39;18.39;6.02666666666667;20.5833333333333;23.745;18.89
2016-02-12 15:50:00;21.29;19.7;22.1333333333333;19.39;18.39;5.69333333333333;20.5111111111111;23.79;18.89
2016-02-12 16:00:00;21.29;19.7;21.9633333333333;19.39;18.39;5.26333333333333;20.5055555555556;23.8066666666667;18.89
2016-02-12 16:10:00;21.29;19.76;21.9633333333333;19.39;18.39;5.19;20.5666666666667;23.9461111111111;18.89
2016-02-12 16:20:00;21.3233333333333;19.79;21.89;19.39;18.39;5.33333333333333;20.6277777777778;24.0722222222222;18.9633333333333
2016-02-12 16:30:00;21.39;19.8566666666667;21.89;19.39;18.39;5.4;20.6888888888889;24.1983333333333;18.9633333333333
2016-02-12 16:40:00;21.6;19.7266666666667;21.76;19.39;18.39;5.4;20.76;24.29;18.9266666666667
2016-02-12 16:50:00;21.6;19.6;21.7;19.39;18.39;5.33333333333333;20.7;24.235;18.9266666666667
2016-02-12 17:00:00;21.5333333333333;19.6;21.6;19.39;18.39;5.06;20.6611111111111;24.2;18.89
2016-02-12 17:10:00;21.4633333333333;19.6;21.5333333333333;19.39;18.39;4.79333333333333;20.5833333333333;24.15;18.89
2016-02-12 17:20:00;21.39;19.5666666666667;21.5;19.29;18.39;4.52666666666667;20.5555555555556;24.1111111111111;18.89
2016-02-12 17:30:00;21.39;19.5;21.4175;19.29;18.39;4.33333333333333;20.5;24.1;18.89
2016-02-12 17:40:00;21.39;19.5;21.3233333333333;19.26;18.3788888888889;4.02666666666667;20.4083333333333;24.0882352941176;18.89
2016-02-12 17:50:00;21.39;19.5;21.26;19.2;18.3788888888889;3.82666666666667;20.39;24.0444444444444;18.8566666666667
2016-02-12 18:00:00;21.39;19.5;21.2;19.2;18.39;3.6;20.3288888888889;24.0222222222222;18.79
2016-02-12 18:10:00;21.29;19.5;21.2;19.2;18.39;3.33333333333333;20.28;24.0222222222222;18.79
2016-02-12 18:20:00;21.29;19.5;21.2;19.1;18.39;3.2;20.205;24;18.79
2016-02-12 18:30:00;21.3233333333333;19.5;21.2;19.1;18.3733333333333;3.23;20.1888888888889;24;18.79
2016-02-12 18:40:00;21.39;19.6;21.2;19.1;18.3122222222222;3.29;20.1055555555556;24;18.79
2016-02-12 18:50:00;21.5333333333333;19.6975;21.23;19.1;18.3733333333333;3.29;20.1;24;18.76
2016-02-12 19:00:00;21.6666666666667;19.79;21.29;19.05;18.34;3.29;20.0388888888889;24;18.7
2016-02-12 19:10:00;21.73;19.9266666666667;21.29;19;18.3344444444444;3.29;20;24;18.7
2016-02-12 19:20:00;21.79;20;21.29;19;18.3233333333333;3.29;20;24;18.7
2016-02-12 19:30:00;21.8233333333333;20.1333333333333;21.29;19.0333333333333;18.3677777777778;3.29;19.9205555555556;24;18.7
2016-02-12 19:40:00;21.89;20.2;21.3566666666667;19.1666666666667;18.3122222222222;3.36333333333333;19.89;23.9694444444444;18.7
2016-02-12 19:50:00;22.0333333333333;20.23;21.39;19.29;18.3566666666667;3.4;19.8622222222222;23.9022222222222;18.7
2016-02-12 20:00:00;22.1;20.3566666666667;21.39;19.29;18.3288888888889;3.4;19.79;23.8122222222222;18.7
2016-02-12 20:10:00;22.1;20.4266666666667;21.5;19.29;18.3455555555556;3.36333333333333;19.78;23.8288888888889;18.6666666666667
2016-02-12 20:20:00;22.1;20.5;21.5;19.29;18.34;3.23;19.725;23.79;18.6
2016-02-12 20:30:00;22.1666666666667;20.6;21.5;19.26;18.3455555555556;3.09;19.7;23.79;18.6
2016-02-12 20:40:00;22.2;20.6;21.5;19.2;18.3288888888889;3.03;19.6722222222222;23.79;18.6
2016-02-12 20:50:00;22.2;20.6;21.5;19.2;18.5744444444444;3;19.6111111111111;23.79;18.6
2016-02-12 21:00:00;22.2;20.6;21.5;19.1333333333333;20.5627777777778;3;19.5944444444444;23.79;18.6
2016-02-12 21:10:00;22.2;20.5;21.5;19.1;20.6077777777778;3;19.5333333333333;23.765;18.6
2016-02-12 21:20:00;22.1;20.5;21.5;19.1;20.235;3;19.5055555555556;23.77;18.6
2016-02-12 21:30:00;22.1;20.4633333333333;21.4266666666667;19.2;20.3916666666667;2.93333333333333;19.5166666666667;23.6988888888889;18.6
2016-02-12 21:40:00;22.1;20.39;21.39;19.26;20.55;3;19.5;23.5888888888889;18.5666666666667
2016-02-12 21:50:00;22.1;20.3566666666667;21.39;19.39;20.6833333333333;3;19.5;23.445;18.5
2016-02-12 22:00:00;22;20.29;21.39;19.4633333333333;20.6722222222222;2.86333333333333;19.5;23.3733333333333;18.5
2016-02-12 22:10:00;22;20.23;21.3233333333333;19.5;21.5372222222222;2.73;19.5;23.265;18.5
2016-02-12 22:20:00;21.9633333333333;20.1666666666667;21.29;19.6;22.1822222222222;2.59;19.5;23.22;18.5
2016-02-12 22:30:00;21.89;20.1;21.29;19.6;21.4816666666667;2.66333333333333;19.5;23.225;18.5
2016-02-12 22:40:00;21.89;20.0666666666667;21.26;19.7;21.16;2.59;19.5055555555556;23.215;18.5
2016-02-12 22:50:00;21.89;20;21.2;19.76;21.0611111111111;2.53;19.5388888888889;23.2;18.5
2016-02-12 23:00:00;21.79;19.89;21.2;19.73;20.9205555555556;2.33333333333333;19.5;23.2;18.5
2016-02-12 23:10:00;21.79;19.89;21.2;19.79;20.8016666666667;2.12666666666667;19.5;23.2;18.5
2016-02-12 23:20:00;21.7;19.8566666666667;21.1;19.89;20.6822222222222;1.96666666666667;19.5;23.1388888888889;18.5
2016-02-12 23:30:00;21.7;19.79;21.0333333333333;19.89;20.5611111111111;1.8725;19.5;23.1;18.5
2016-02-12 23:40:00;21.6333333333333;19.7;21;19.89;20.4694444444444;1.79;19.5;23.1;18.5
2016-02-12 23:50:00;21.6;19.7;21;19.89;20.3511111111111;1.76;19.5;23.05;18.5
2016-02-13 00:00:00;21.6;19.6666666666667;21;20;20.265;1.7;19.5;23;18.5
2016-02-13 00:10:00;21.5;19.6;21;20;20.2;1.66666666666667;19.5;23;18.5
2016-02-13 00:20:00;21.5;19.5;21;19.89;20.1277777777778;1.6;19.5;22.9755555555556;18.5
2016-02-13 00:30:00;21.39;19.5;21;19.8233333333333;20.0722222222222;1.56666666666667;19.5;22.9205555555556;18.5
2016-02-13 00:40:00;21.39;19.39;21;19.79;20.0111111111111;1.42666666666667;19.5;22.89;18.5
2016-02-13 00:50:00;21.39;19.39;21;19.73;19.9327777777778;1.39;19.4633333333333;22.9205555555556;18.5
2016-02-13 01:00:00;21.3233333333333;19.3566666666667;20.9266666666667;19.6666666666667;19.8622222222222;1.32333333333333;19.4755555555556;22.9755555555556;18.5
2016-02-13 01:10:00;21.29;19.29;21;19.6;19.79;1.16666666666667;19.4083333333333;23.0277777777778;18.5
2016-02-13 01:20:00;21.29;19.245;20.9266666666667;19.55;19.725;0.966666666666667;19.39;23.0611111111111;18.5
2016-02-13 01:30:00;21.26;19.2;20.89;19.5;19.6888888888889;0.766666666666667;19.39;23;18.5
2016-02-13 01:40:00;21.2;19.1333333333333;20.89;19.4266666666667;19.6388888888889;0.7;19.39;22.9327777777778;18.5
2016-02-13 01:50:00;21.2;19.1666666666667;20.89;19.39;19.5888888888889;0.7;19.39;22.89;18.5
2016-02-13 02:00:00;21.1333333333333;19.1;20.89;19.39;19.5166666666667;0.7;19.39;22.8288888888889;18.5
2016-02-13 02:10:00;21.1;19.1;20.89;19.3566666666667;19.5;0.75;19.39;22.79;18.5
2016-02-13 02:20:00;21.1;19.0333333333333;20.89;19.29;19.445;0.7;19.3844444444444;22.79;18.5
2016-02-13 02:30:00;21.0333333333333;19;20.89;19.26;19.39;0.566666666666667;19.3566666666667;22.745;18.5
2016-02-13 02:40:00;21.0333333333333;18.9266666666667;20.89;19.2;19.39;0.5;19.3233333333333;22.7;18.5
2016-02-13 02:50:00;21;18.89;20.89;19.2;19.3288888888889;0.433333333333333;19.3011111111111;22.7;18.5
2016-02-13 03:00:00;20.9633333333333;18.89;20.84;19.2;19.29;0.233333333333333;19.3011111111111;22.6611111111111;18.5
2016-02-13 03:10:00;20.89;18.89;20.8233333333333;19.1666666666667;19.26;0.1;19.29;22.6;18.5
2016-02-13 03:20:00;20.89;18.8233333333333;20.79;19.1;19.215;0;19.29;22.6;18.5333333333333
2016-02-13 03:30:00;20.8233333333333;18.79;20.79;19.1;19.2;0.066666666666667;19.29;22.5277777777778;18.5333333333333
2016-02-13 03:40:00;20.79;18.79;20.79;19.1;19.2;0.166666666666667;19.29;22.5;18.5666666666667
2016-02-13 03:50:00;20.79;18.7;20.8566666666667;19;19.15;0.433333333333333;19.29;22.4877777777778;18.5
2016-02-13 04:00:00;20.76;18.7;20.79;19;19.1111111111111;0.7;19.29;22.4205555555556;18.5
2016-02-13 04:10:00;20.7;18.7;20.8566666666667;19;19.1;0.966666666666667;19.255;22.4144444444444;18.5
2016-02-13 04:20:00;20.7;18.6333333333333;20.9266666666667;18.9266666666667;19.1;1.26333333333333;19.23;22.39;18.5
2016-02-13 04:30:00;20.7;18.6;20.9266666666667;18.89;19.0388888888889;1.46333333333333;19.2;22.39;18.5
2016-02-13 04:40:00;20.6666666666667;18.6;20.9266666666667;18.89;19;1.6;19.22;22.3733333333333;18.5
2016-02-13 04:50:00;20.6;18.5333333333333;21;18.89;19;1.6;19.2;22.29;18.5
2016-02-13 05:00:00;20.6;18.5;21;18.89;18.9816666666667;1.6;19.2;22.29;18.5666666666667
2016-02-13 05:10:00;20.6;18.5;21;18.89;18.9755555555556;1.63333333333333;19.2;22.28;18.5
2016-02-13 05:20:00;20.5666666666667;18.4633333333333;21.0333333333333;18.8566666666667;18.9388888888889;1.76;19.2;22.225;18.5
2016-02-13 05:30:00;20.5;18.39;21.1;18.79;18.89;1.79;19.2;22.2;18.5666666666667
2016-02-13 05:40:00;20.5;18.39;21.1;18.79;18.89;1.79;19.2;22.2;18.5666666666667
2016-02-13 05:50:00;20.5;18.39;21.1;18.79;18.8844444444444;1.9;19.1666666666667;22.2;18.5666666666667
2016-02-13 06:00:00;20.445;18.39;21.1;18.79;18.8455555555556;1.9;19.1055555555556;22.1722222222222;18.6
2016-02-13 06:10:00;20.39;18.3233333333333;21.1;18.79;18.8344444444444;1.9;19.1;22.1111111111111;18.5333333333333
2016-02-13 06:20:00;20.39;18.3233333333333;21.1;18.79;18.8344444444444;1.96666666666667;19.1;22.1;18.55
2016-02-13 06:30:00;20.3566666666667;18.3233333333333;21;18.73;18.79;2.09;19.1;22.0388888888889;18.5333333333333
2016-02-13 06:40:00;20.29;18.29;21;18.7;18.79;2.09;19.1;22.0444444444444;18.6
2016-02-13 06:50:00;20.29;18.29;21;18.7;18.785;2.09;19.1;22.0111111111111;18.5666666666667
2016-02-13 07:00:00;20.29;18.26;21;18.7;18.71;2.16333333333333;19.1;22;18.5
2016-02-13 07:10:00;20.2;18.26;21;18.7;18.7;2.16333333333333;19.1;22;18.6
2016-02-13 07:20:00;20.2;18.26;21;18.7;18.7;1.96333333333333;19.1;21.9938888888889;18.5333333333333
2016-02-13 07:30:00;20.2;18.2;21;18.6333333333333;18.7;1.56666666666667;19.0722222222222;21.9022222222222;18.5666666666667
2016-02-13 07:40:00;20.1333333333333;18.2;21;18.6;18.7;1.575;19.0444444444444;21.89;18.5666666666667
2016-02-13 07:50:00;20.1666666666667;18.2;21;18.6;18.7;1.6;19;21.89;18.5666666666667
2016-02-13 08:00:00;20.1;18.1333333333333;21;18.6;18.6777777777778;1.6;19;21.8622222222222;18.5
2016-02-13 08:10:00;20.1;18.1;21;18.6;18.6166666666667;1.53333333333333;19;21.8011111111111;18.5
2016-02-13 08:20:00;20.0333333333333;18.1;21;18.6;18.6;1.5;19;21.79;18.5
2016-02-13 08:30:00;20.0666666666667;18.1;21;18.5666666666667;18.6;1.63333333333333;19;21.79;18.5
2016-02-13 08:40:00;20;18.1;21;18.5666666666667;18.6;1.82666666666667;19;21.785;18.5
2016-02-13 08:50:00;20;18.1;20.9633333333333;18.6;18.6;1.96666666666667;19;21.745;18.6
2016-02-13 09:00:00;20.0666666666667;18.1;20.89;18.5333333333333;18.6;2.2;19;21.725;18.5333333333333
2016-02-13 09:10:00;20.0333333333333;18.1;20.79;18.6;18.6;2.26;18.9633333333333;21.7;18.6
2016-02-13 09:20:00;20.025;18.1;20.79;18.6;18.6;2.43333333333333;18.945;21.7;18.6
2016-02-13 09:30:00;20.0666666666667;18.1;20.79;18.6;18.5944444444444;2.56;18.9144444444444;21.7;18.5
2016-02-13 09:40:00;20.0333333333333;18.1;20.79;18.6;18.5611111111111;2.76666666666667;18.89;21.6833333333333;18.5
2016-02-13 09:50:00;20.1;18.1666666666667;20.73;18.6;18.6;2.96666666666667;18.8177777777778;21.6222222222222;18.5
2016-02-13 10:00:00;20.0333333333333;18.1666666666667;20.7;18.6;18.6;3.23;18.79;21.6;18.5
2016-02-13 10:10:00;20.0333333333333;18.1666666666667;20.6333333333333;18.6;18.6;3.36333333333333;18.78;21.5611111111111;18.5
2016-02-13 10:20:00;20;18.1666666666667;20.6;18.5333333333333;18.6166666666667;3.45;18.74;21.5388888888889;18.4633333333333
2016-02-13 10:30:00;20;18.1333333333333;20.6;18.6;18.6277777777778;3.59;18.755;21.5166666666667;18.4633333333333
2016-02-13 10:40:00;20;18.2;20.6;18.5333333333333;18.6;3.66333333333333;18.71;21.4938888888889;18.39
2016-02-13 10:50:00;20;18.1;20.5333333333333;18.5;18.6;3.79;18.7;21.4816666666667;18.39
2016-02-13 11:00:00;19.9633333333333;18.1;20.5;18.5;18.6;3.79;18.6777777777778;21.4694444444444;18.3233333333333
2016-02-13 11:10:00;19.89;18.1;20.5;18.5;18.6;3.93333333333333;18.65;21.4205555555556;18.3233333333333
2016-02-13 11:20:00;19.89;18.1333333333333;20.4266666666667;18.5;18.6;4.12666666666667;18.6277777777778;21.3961111111111;18.29
2016-02-13 11:30:00;19.89;18.2;20.5666666666667;18.5;18.6;4.33333333333333;18.6166666666667;21.39;18.29
2016-02-13 11:40:00;19.89;18.26;20.86;18.5;18.6;4.33333333333333;18.6611111111111;21.39;18.29
2016-02-13 11:50:00;19.89;18.2;21.1333333333333;18.5;18.6;4.46333333333333;18.7;21.445;18.29
2016-02-13 12:00:00;19.89;18.2;21.3233333333333;18.5;18.5888888888889;4.65666666666667;18.7;21.5;18.29
2016-02-13 12:10:00;19.9633333333333;18.26;21.4633333333333;18.5;18.5055555555556;4.65666666666667;18.6833333333333;21.55;18.29
2016-02-13 12:20:00;20.0333333333333;18.29;21.6333333333333;18.5;18.5;4.53;18.65;21.6166666666667;18.29
2016-02-13 12:30:00;20.1;18.29;21.625;18.5;18.5;4.62333333333333;18.6666666666667;21.7;18.29
2016-02-13 12:40:00;20.1;18.29;21.5333333333333;18.5;18.5;4.62333333333333;18.6777777777778;21.755;18.29
2016-02-13 12:50:00;20.1;18.29;21.39;18.5;18.4633333333333;4.56;18.6888888888889;21.79;18.29
2016-02-13 13:00:00;20.1;18.3233333333333;21.39;18.5;18.4572222222222;4.56;18.7;21.785;18.23
2016-02-13 13:10:00;20.2;18.3233333333333;21.39;18.5;18.39;4.545;18.7;21.74;18.23
2016-02-13 13:20:00;20.2;18.3233333333333;21.39;18.5;18.39;4.62333333333333;18.7;21.71;18.23
2016-02-13 13:30:00;20.23;18.39;21.29;18.5;18.39;4.69;18.7;21.715;18.2
2016-02-13 13:40:00;20.29;18.5333333333333;21.29;18.5;18.39;4.59;18.755;21.755;18.2
2016-02-13 13:50:00;20.3233333333333;18.7266666666667;21.29;18.5;18.39;4.65666666666667;18.77;21.755;18.2
2016-02-13 14:00:00;20.39;18.995;21.23;18.5;18.39;4.83333333333333;18.79;21.79;18.2
2016-02-13 14:10:00;20.5333333333333;19.23;21.2;18.5666666666667;18.39;4.83333333333333;18.79;21.79;18.2
2016-02-13 14:20:00;20.6;19.3566666666667;21.2;18.9666666666667;18.39;4.93333333333333;18.79;21.8066666666667;18.2
2016-02-13 14:30:00;20.7;19.5;21.2;19.63;18.39;5.12666666666667;18.8705555555556;21.89;18.2
2016-02-13 14:40:00;20.76;19.5666666666667;21.1333333333333;20.0966666666667;18.39;5.3;19.1494444444444;21.9572222222222;18.2
2016-02-13 14:50:00;20.79;19.6;21.1;20.4933333333333;18.39;5.22666666666667;19.33;22;18.2
2016-02-13 15:00:00;20.8566666666667;19.6666666666667;21.1;20.9;18.3622222222222;5.26;19.4816666666667;22.0833333333333;18.2
2016-02-13 15:10:00;20.89;19.7;21.1;21.3;18.3233333333333;5.4;19.5222222222222;22.1;18.2
2016-02-13 15:20:00;20.9633333333333;19.76;21.1;21.5666666666667;18.3011111111111;5.36666666666667;19.4572222222222;22.0611111111111;18.2
2016-02-13 15:30:00;21.0333333333333;19.8233333333333;21.1;21.43;18.29;5.3;19.34;22;18.2
2016-02-13 15:40:00;21.1;19.9633333333333;21.1;21.29;18.29;5.36666666666667;19.235;21.9816666666667;18.2
2016-02-13 15:50:00;21.15;20.0666666666667;21.1;21.0666666666667;18.29;5.5;19.1722222222222;21.89;18.2
2016-02-13 16:00:00;21.29;20.2;21.1;20.9266666666667;18.29;5.4;19.1;21.89;18.2
2016-02-13 16:10:00;21.29;20.1;21.1;20.76;18.29;5.33333333333333;19.1277777777778;21.89;18.2
2016-02-13 16:20:00;21.3233333333333;20.1666666666667;21.1;20.6333333333333;18.29;5.33333333333333;19.2;21.89;18.2
2016-02-13 16:30:00;21.39;20.23;21.1;20.4633333333333;18.29;5.15666666666667;19.1722222222222;21.945;18.2
2016-02-13 16:40:00;21.5;20.3566666666667;21.1;20.3233333333333;18.29;4.96333333333333;19.1;22.0166666666667;18.2
2016-02-13 16:50:00;21.5;20.39;21.1;20.26;18.29;4.8;19.0833333333333;22.1333333333333;18.2
2016-02-13 17:00:00;21.5;20.39;21.1333333333333;20.175;18.29;4.8;19.0333333333333;22.1994444444444;18.1666666666667
2016-02-13 17:10:00;21.5666666666667;20.445;21.2;20.0333333333333;18.29;4.69;19;22.26;18.1
2016-02-13 17:20:00;21.6;20.39;21.2;19.89;18.29;4.69;18.9938888888889;22.3288888888889;18.1
2016-02-13 17:30:00;21.6;20.39;21.2;19.8233333333333;18.29;4.59;18.9266666666667;22.3622222222222;18.1
2016-02-13 17:40:00;21.5;20.29;21.1333333333333;19.73;18.29;4.59;18.89;22.29;18.1
2016-02-13 17:50:00;21.5;20.29;21.1333333333333;19.73;18.29;4.5;18.89;22.3122222222222;18.1
2016-02-13 18:00:00;21.5;20.26;21.1;19.6;18.29;4.5;18.89;22.3288888888889;18.1
2016-02-13 18:10:00;21.4266666666667;20.2;21.1;19.6;18.27;4.36666666666667;18.89;22.4205555555556;18.1
2016-02-13 18:20:00;21.39;20.2;21;19.6;18.265;4.3;18.9022222222222;22.5166666666667;18.0333333333333
2016-02-13 18:30:00;21.39;20.2;21.0666666666667;19.6;18.235;4.26333333333333;18.9572222222222;22.6;18.0333333333333
2016-02-13 18:40:00;21.39;20.2;21.1333333333333;19.6;18.26;4.26333333333333;19.0166666666667;22.6388888888889;18
2016-02-13 18:50:00;21.4633333333333;20.2;21.2;19.6;18.255;4.19;19.1;22.65;18
2016-02-13 19:00:00;21.5;20.2;21.26;19.6;18.21;4.19;19.1111111111111;22.6;18
2016-02-13 19:10:00;21.6333333333333;20.26;21.3233333333333;19.6;18.235;4.19;19.1277777777778;22.6;18
2016-02-13 19:20:00;21.9;20.39;21.4633333333333;19.5333333333333;18.28;4.19;19.1055555555556;22.6;18
2016-02-13 19:30:00;22.1333333333333;20.39;21.4633333333333;19.6;18.24;4.19;19.1;22.6;18
2016-02-13 19:40:00;22.2;20.5;21.39;19.6;18.26;4.19;19.1;22.6;18
2016-02-13 19:50:00;22.1666666666667;20.5;21.39;19.6;18.255;4.19;19.05;22.6;17.9266666666667
2016-02-13 20:00:00;22.1;20.5;21.39;19.7;18.255;4.15666666666667;19;22.6222222222222;17.9266666666667
2016-02-13 20:10:00;22.1;20.5;21.5;19.675;18.265;4.09;19;22.5722222222222;17.89
2016-02-13 20:20:00;22.1;20.6;21.5;19.6;18.23;4.09;18.9877777777778;22.4572222222222;17.89
2016-02-13 20:30:00;22.2;20.675;21.5;19.6;18.27;4.09;18.9694444444444;22.3622222222222;17.89
2016-02-13 20:40:00;22.2;20.7;21.5;19.5333333333333;18.265;4.06;18.9022222222222;22.285;17.89
2016-02-13 20:50:00;22.29;20.73;21.5;19.5;18.26;4;18.89;22.21;17.89
2016-02-13 21:00:00;22.29;20.79;21.5;19.5;18.27;4;18.89;22.1388888888889;17.89
2016-02-13 21:10:00;22.29;20.8233333333333;21.5;19.4633333333333;18.215;4;18.89;22.0888888888889;17.89
2016-02-13 21:20:00;22.3566666666667;20.89;21.5;19.39;18.235;4;18.89;22.0277777777778;17.89
2016-02-13 21:30:00;22.39;20.89;21.5;19.39;18.24;3.975;18.89;21.9877777777778;17.8233333333333
2016-02-13 21:40:00;22.39;20.8233333333333;21.5;19.39;18.24;3.9;18.8288888888889;21.8961111111111;17.8233333333333
2016-02-13 21:50:00;22.3566666666667;20.79;21.5;19.3566666666667;18.23;3.9;18.8011111111111;21.84;17.79
2016-02-13 22:00:00;22.29;20.79;21.5;19.29;18.25;3.9;18.8233333333333;21.79;17.79
2016-02-13 22:10:00;22.29;20.76;21.5;19.29;18.275;3.79;18.8066666666667;21.79;17.84
2016-02-13 22:20:00;22.2675;20.7;21.39;19.29;18.235;3.79;18.7955555555556;21.775;17.8233333333333
2016-02-13 22:30:00;22.2;20.7;21.39;19.29;18.235;3.76;18.8066666666667;21.7;17.8233333333333
2016-02-13 22:40:00;22.1666666666667;20.6333333333333;21.39;19.29;18.2;3.7;18.9461111111111;21.71;17.89
2016-02-13 22:50:00;22.1;20.5;21.39;19.29;18.2;3.7;19;21.775;17.89
2016-02-13 23:00:00;22.1;20.5;21.39;19.29;18.2;3.7;19.0611111111111;21.79;18
2016-02-13 23:10:00;22.0333333333333;20.39;21.39;19.29;18.2;3.7;19.0777777777778;21.79;18
2016-02-13 23:20:00;21.9633333333333;20.3233333333333;21.39;19.2675;18.2;3.7;19.1;21.79;18
2016-02-13 23:30:00;21.89;20.26;21.39;19.2;18.2;3.59;19.1;21.79;18
2016-02-13 23:40:00;21.8566666666667;20.175;21.39;19.2;18.2;3.66333333333333;19.0777777777778;21.79;18
2016-02-13 23:50:00;21.79;20.1;21.39;19.2;18.1777777777778;3.59;19.1;21.79;18
2016-02-14 00:00:00;21.79;20.1;21.39;19.2;18.2;3.53;19.1;21.79;18
2016-02-14 00:10:00;21.79;20.0333333333333;21.39;19.2;18.2;3.46666666666667;19.1;21.79;18
2016-02-14 00:20:00;21.7;19.89;21.39;19.2;18.2;3.4;19.1;21.735;18
2016-02-14 00:30:00;21.6333333333333;19.89;21.39;19.2;18.1888888888889;3.4;19.1;21.7;18
2016-02-14 00:40:00;21.6;19.79;21.39;19.1;18.1611111111111;3.4;19.1;21.74;18
2016-02-14 00:50:00;21.6;19.79;21.39;19.1;18.1111111111111;3.4;19.1;21.7;18
2016-02-14 01:00:00;21.5;19.7;21.4266666666667;19.1;18.1277777777778;3.32666666666667;19.1;21.755;18
2016-02-14 01:10:00;21.5;19.7;21.445;19.1;18.1055555555556;3.4;19.1;21.725;18
2016-02-14 01:20:00;21.39;19.6666666666667;21.5;19;18.1;3.29;19.1;21.73;18.05
2016-02-14 01:30:00;21.39;19.6;21.5;19;18.1;3.29;19.1;21.71;18.1
2016-02-14 01:40:00;21.39;19.5666666666667;21.5;19;18.1;3.29;19.1;21.71;18.1
2016-02-14 01:50:00;21.29;19.5;21.5;19;18.1;3.23;19.1;21.735;18.1
2016-02-14 02:00:00;21.29;19.5;21.4266666666667;19;18.1;3.2;19.1277777777778;21.765;18.1
2016-02-14 02:10:00;21.26;19.4266666666667;21.4266666666667;19;18.1;3.2;19.1555555555556;21.73;18.1
2016-02-14 02:20:00;21.2;19.39;21.4266666666667;18.9633333333333;18.1;3.2;19.1888888888889;21.72;18.1
2016-02-14 02:30:00;21.2;19.39;21.5;18.945;18.1;3.2;19.1777777777778;21.7;18.1
2016-02-14 02:40:00;21.1333333333333;19.3566666666667;21.5;18.89;18.0888888888889;3.2;19.2;21.6166666666667;18.1
2016-02-14 02:50:00;21.1;19.29;21.5;18.89;18.0888888888889;3.2;19.2;21.6;18.1
2016-02-14 03:00:00;21.1;19.29;21.5;18.89;18.0833333333333;3.2;19.2;21.5944444444444;18.1666666666667
2016-02-14 03:10:00;21.0666666666667;19.2;21.39;18.89;18.0944444444444;3.2;19.2;21.5333333333333;18.1333333333333
2016-02-14 03:20:00;21;19.2;21.39;18.89;18.1;3.2;19.2;21.5555555555556;18.1333333333333
2016-02-14 03:30:00;21;19.1;21.39;18.89;18.0666666666667;3.2;19.2;21.5333333333333;18.1
2016-02-14 03:40:00;21;19.1;21.3233333333333;18.89;18.0888888888889;3.2;19.2;21.5;18.1666666666667
2016-02-14 03:50:00;20.89;19.0666666666667;21.39;18.8566666666667;18.0611111111111;3.29;19.2;21.5;18.1666666666667
2016-02-14 04:00:00;20.89;19.0666666666667;21.39;18.79;18;3.23;19.2;21.5;18.1666666666667
2016-02-14 04:10:00;20.8566666666667;19;21.39;18.8566666666667;18.0222222222222;3.26;19.2;21.4877777777778;18.2
2016-02-14 04:20:00;20.79;19;21.39;18.79;18;3.2;19.2;21.4144444444444;18.2
2016-02-14 04:30:00;20.79;19;21.39;18.79;18;3.16333333333333;19.2;21.445;18.2
2016-02-14 04:40:00;20.79;19;21.39;18.79;18;3.09;19.2;21.39;18.2
2016-02-14 04:50:00;20.76;18.9633333333333;21.39;18.79;18;3.09;19.2;21.39;18.2
2016-02-14 05:00:00;20.7;18.89;21.39;18.79;18;3.09;19.2;21.3733333333333;18.2
2016-02-14 05:10:00;20.7;18.89;21.39;18.79;18;3;19.2;21.3233333333333;18.2
2016-02-14 05:20:00;20.6666666666667;18.8233333333333;21.39;18.79;18;2.93333333333333;19.2;21.3233333333333;18.2
2016-02-14 05:30:00;20.6;18.79;21.39;18.79;18;2.9;19.2;21.29;18.2
2016-02-14 05:40:00;20.6;18.79;21.39;18.79;18;2.9;19.2;21.29;18.2
2016-02-14 05:50:00;20.6;18.79;21.39;18.73;17.9877777777778;2.9;19.2;21.29;18.2
2016-02-14 06:00:00;20.5666666666667;18.79;21.39;18.7;17.9572222222222;2.9;19.2;21.29;18.2
2016-02-14 06:10:00;20.5;18.7;21.39;18.7;17.9144444444444;2.9;19.2;21.29;18.2
2016-02-14 06:20:00;20.5;18.7;21.4266666666667;18.7;17.9144444444444;2.79;19.2;21.26;18.2
2016-02-14 06:30:00;20.5;18.7;21.5;18.7;17.945;2.79;19.2;21.25;18.2
2016-02-14 06:40:00;20.5;18.6333333333333;21.5;18.7;17.9755555555556;2.76;19.2;21.225;18.2
